,Match_URL,Map_Name,Map_ID,Duration,Team_1,URL_1,Score_1,Attacking_Score_1,Defending_Score_1,Team_2,URL_2,Score_2,Attacking_Score_2,Defending_Score_2
8835,/42181/six-karma-vs-infinity-esports-champions-tour-south-america-last-chance-qualifier-elim-b,Breeze,51900,59:52,Six Karma,/team/4094/six-karma,14,3,9,INFINITY,/team/363/infinity,12,3,9
8836,/42181/six-karma-vs-infinity-esports-champions-tour-south-america-last-chance-qualifier-elim-b,Split,51901,43:25,Six Karma,/team/4094/six-karma,13,9,4,INFINITY,/team/363/infinity,6,3,3
8837,/42176/lazer-vs-furia-champions-tour-south-america-last-chance-qualifier-elim-a,Haven,51884,50:32,E-Xolos LAZER,/team/724/e-xolos-lazer,9,5,4,FURIA,/team/2406/furia,13,6,7
8838,/42176/lazer-vs-furia-champions-tour-south-america-last-chance-qualifier-elim-a,Icebox,51885,47:43,E-Xolos LAZER,/team/724/e-xolos-lazer,7,5,2,FURIA,/team/2406/furia,13,10,3
8839,/43109/nuturn-vs-full-sense-champions-tour-asia-pacific-last-chance-qualifier-ubsf,Bind,52903,1:12:31,NUTURN,/team/2328/nuturn,15,4,8,FULL SENSE,/team/4050/full-sense,13,4,8
8840,/43109/nuturn-vs-full-sense-champions-tour-asia-pacific-last-chance-qualifier-ubsf,Haven,52904,37:50,NUTURN,/team/2328/nuturn,3,3,0,FULL SENSE,/team/4050/full-sense,13,4,9
8841,/43113/f4q-vs-fennel-champions-tour-asia-pacific-last-chance-qualifier-lbr1,Split,52915,47:59,F4Q,/team/1670/f4q,7,4,3,FENNEL,/team/2934/fennel,13,5,8
8842,/43113/f4q-vs-fennel-champions-tour-asia-pacific-last-chance-qualifier-lbr1,Bind,52916,36:54,F4Q,/team/1670/f4q,13,3,10,FENNEL,/team/2934/fennel,3,2,1
8843,/43113/f4q-vs-fennel-champions-tour-asia-pacific-last-chance-qualifier-lbr1,Haven,52917,51:43,F4Q,/team/1670/f4q,13,6,7,FENNEL,/team/2934/fennel,8,2,6
8844,/43768/100-thieves-vs-xset-champions-tour-north-america-last-chance-qualifier-ubsf,Split,53291,1:00:20,100 Thieves,/team/120/100-thieves,9,4,5,XSET,/team/533/xset,13,7,6
8845,/43768/100-thieves-vs-xset-champions-tour-north-america-last-chance-qualifier-ubsf,Breeze,53292,45:40,100 Thieves,/team/120/100-thieves,13,10,3,XSET,/team/533/xset,8,6,2
8846,/43768/100-thieves-vs-xset-champions-tour-north-america-last-chance-qualifier-ubsf,Ascent,53293,57:58,100 Thieves,/team/120/100-thieves,13,7,6,XSET,/team/533/xset,9,6,3
8847,/43765/xset-vs-luminosity-champions-tour-north-america-last-chance-qualifier-ubqf,Haven,53282,36:07,XSET,/team/533/xset,2,2,0,Luminosity,/team/642/luminosity,13,3,10
8848,/43765/xset-vs-luminosity-champions-tour-north-america-last-chance-qualifier-ubqf,Ascent,53283,55:49,XSET,/team/533/xset,13,5,8,Luminosity,/team/642/luminosity,8,4,4
8849,/43765/xset-vs-luminosity-champions-tour-north-america-last-chance-qualifier-ubqf,Split,53284,56:28,XSET,/team/533/xset,13,5,8,Luminosity,/team/642/luminosity,10,3,7
8850,/42180/gamelanders-blue-vs-havan-liberty-champions-tour-south-america-last-chance-qualifier-winners,Bind,51896,1:02:10,Gamelanders Blue,/team/243/gamelanders-blue,13,7,6,Liberty,/team/581/liberty,10,5,5
8851,/42180/gamelanders-blue-vs-havan-liberty-champions-tour-south-america-last-chance-qualifier-winners,Icebox,51897,59:37,Gamelanders Blue,/team/243/gamelanders-blue,14,5,7,Liberty,/team/581/liberty,12,5,7
8852,/42179/havan-liberty-vs-infinity-esports-champions-tour-south-america-last-chance-qualifier-opening-b,Bind,51893,51:52,Liberty,/team/581/liberty,13,7,6,INFINITY,/team/363/infinity,6,1,5
8853,/42179/havan-liberty-vs-infinity-esports-champions-tour-south-america-last-chance-qualifier-opening-b,Icebox,51894,40:45,Liberty,/team/581/liberty,13,9,4,INFINITY,/team/363/infinity,5,2,3
8854,/43764/100-thieves-vs-gen-g-champions-tour-north-america-last-chance-qualifier-ubqf,Breeze,53279,1:02:54,100 Thieves,/team/120/100-thieves,10,7,3,Gen.G,/team/17/gen-g,13,8,5
8855,/43764/100-thieves-vs-gen-g-champions-tour-north-america-last-chance-qualifier-ubqf,Split,53280,50:07,100 Thieves,/team/120/100-thieves,13,3,10,Gen.G,/team/17/gen-g,8,2,6
8856,/43764/100-thieves-vs-gen-g-champions-tour-north-america-last-chance-qualifier-ubqf,Icebox,53281,36:07,100 Thieves,/team/120/100-thieves,13,9,4,Gen.G,/team/17/gen-g,4,1,3
8857,/42207/supermassive-blaze-vs-one-breath-gaming-champions-tour-emea-last-chance-qualifier-lr1,Breeze,51947,38:12,Papara SuperMassive,/team/4567/papara-supermassive,13,4,9,One Breath Gaming,/team/6267/one-breath-gaming,5,3,2
8858,/42207/supermassive-blaze-vs-one-breath-gaming-champions-tour-emea-last-chance-qualifier-lr1,Split,51948,50:15,Papara SuperMassive,/team/4567/papara-supermassive,10,5,5,One Breath Gaming,/team/6267/one-breath-gaming,13,7,6
8859,/42207/supermassive-blaze-vs-one-breath-gaming-champions-tour-emea-last-chance-qualifier-lr1,Haven,51949,32:11,Papara SuperMassive,/team/4567/papara-supermassive,13,4,9,One Breath Gaming,/team/6267/one-breath-gaming,3,3,0
8860,/42178/six-karma-vs-gamelanders-blue-champions-tour-south-america-last-chance-qualifier-opening-b,Split,51890,52:57,Six Karma,/team/4094/six-karma,13,8,5,Gamelanders Blue,/team/243/gamelanders-blue,10,6,4
8861,/42178/six-karma-vs-gamelanders-blue-champions-tour-south-america-last-chance-qualifier-opening-b,Ascent,51891,50:05,Six Karma,/team/4094/six-karma,9,3,6,Gamelanders Blue,/team/243/gamelanders-blue,13,4,9
8862,/42178/six-karma-vs-gamelanders-blue-champions-tour-south-america-last-chance-qualifier-opening-b,Breeze,51892,35:04,Six Karma,/team/4094/six-karma,3,1,2,Gamelanders Blue,/team/243/gamelanders-blue,13,10,3
8863,/42206/anubis-gaming-vs-oxygen-esports-champions-tour-emea-last-chance-qualifier-lr1,Split,51944,48:23,Anubis Gaming,/team/1466/anubis-gaming,12,3,9,Oxygen Esports,/team/921/oxygen-esports,14,3,9
8864,/42206/anubis-gaming-vs-oxygen-esports-champions-tour-emea-last-chance-qualifier-lr1,Ascent,51945,31:02,Anubis Gaming,/team/1466/anubis-gaming,3,0,3,Oxygen Esports,/team/921/oxygen-esports,13,9,4
8865,/39492/paper-rex-vs-global-esports-champions-tour-asia-pacific-last-chance-qualifier-ubqf,Icebox,51503,57:44,Paper Rex,/team/624/paper-rex,13,4,9,Global Esports,/team/918/global-esports,3,3,0
8866,/39494/nuturn-vs-boom-esports-champions-tour-asia-pacific-last-chance-qualifier-ubqf,Bind,51509,1:03:09,NUTURN,/team/2328/nuturn,13,4,9,BOOM Esports,/team/466/boom-esports,10,2,8
8867,/39494/nuturn-vs-boom-esports-champions-tour-asia-pacific-last-chance-qualifier-ubqf,Haven,51510,44:22,NUTURN,/team/2328/nuturn,13,7,6,BOOM Esports,/team/466/boom-esports,7,2,5
8868,/39493/f4q-vs-northeption-champions-tour-asia-pacific-last-chance-qualifier-ubqf,Ascent,51506,39:34,F4Q,/team/1670/f4q,6,3,3,NORTHEPTION,/team/2988/northeption,13,4,9
8869,/39493/f4q-vs-northeption-champions-tour-asia-pacific-last-chance-qualifier-ubqf,Icebox,51507,41:47,F4Q,/team/1670/f4q,4,0,4,NORTHEPTION,/team/2988/northeption,13,8,5
8870,/39491/full-sense-vs-reject-champions-tour-asia-pacific-last-chance-qualifier-ubqf,Ascent,51500,51:38,FULL SENSE,/team/4050/full-sense,13,4,9,REJECT,/team/104/reject,8,3,5
8871,/39491/full-sense-vs-reject-champions-tour-asia-pacific-last-chance-qualifier-ubqf,Breeze,51501,47:34,FULL SENSE,/team/4050/full-sense,10,6,4,REJECT,/team/104/reject,13,8,5
8872,/39491/full-sense-vs-reject-champions-tour-asia-pacific-last-chance-qualifier-ubqf,Bind,51502,48:14,FULL SENSE,/team/4050/full-sense,13,6,7,REJECT,/team/104/reject,7,5,2
8873,/42175/sharks-esports-vs-australs-champions-tour-south-america-last-chance-qualifier-winners-a,Split,51881,1:21:32,Sharks Esports,/team/3512/sharks-esports,14,5,7,Australs,/team/719/australs,12,5,7
8874,/42175/sharks-esports-vs-australs-champions-tour-south-america-last-chance-qualifier-winners-a,Ascent,51882,52:03,Sharks Esports,/team/3512/sharks-esports,11,4,7,Australs,/team/719/australs,13,5,8
8875,/42175/sharks-esports-vs-australs-champions-tour-south-america-last-chance-qualifier-winners-a,Icebox,51883,1:01:08,Sharks Esports,/team/3512/sharks-esports,12,6,6,Australs,/team/719/australs,14,6,6
8876,/42174/australs-vs-furia-champions-tour-south-america-last-chance-qualifier-opening-a,Split,51878,43:51,Australs,/team/719/australs,13,9,4,FURIA,/team/2406/furia,8,5,3
8877,/42174/australs-vs-furia-champions-tour-south-america-last-chance-qualifier-opening-a,Haven,51879,47:23,Australs,/team/719/australs,10,8,2,FURIA,/team/2406/furia,13,9,4
8878,/42174/australs-vs-furia-champions-tour-south-america-last-chance-qualifier-opening-a,Ascent,51880,49:04,Australs,/team/719/australs,13,7,6,FURIA,/team/2406/furia,9,4,5
8879,/42200/supermassive-blaze-vs-guild-esports-champions-tour-emea-last-chance-qualifier-ubqf,Breeze,51926,47:38,Papara SuperMassive,/team/4567/papara-supermassive,13,5,8,Guild Esports,/team/1209/guild-esports,8,1,7
8880,/42200/supermassive-blaze-vs-guild-esports-champions-tour-emea-last-chance-qualifier-ubqf,Icebox,51927,1:04:51,Papara SuperMassive,/team/4567/papara-supermassive,15,4,8,Guild Esports,/team/1209/guild-esports,17,4,8
8881,/42200/supermassive-blaze-vs-guild-esports-champions-tour-emea-last-chance-qualifier-ubqf,Split,51928,46:02,Papara SuperMassive,/team/4567/papara-supermassive,8,6,2,Guild Esports,/team/1209/guild-esports,13,7,6
8882,/39489/boom-esports-vs-fennel-champions-tour-asia-pacific-last-chance-qualifier-ubro1,Ascent,51494,-,BOOM Esports,/team/466/boom-esports,13,8,5,FENNEL,/team/2934/fennel,10,7,3
8883,/39489/boom-esports-vs-fennel-champions-tour-asia-pacific-last-chance-qualifier-ubro1,Icebox,51495,-,BOOM Esports,/team/466/boom-esports,15,3,9,FENNEL,/team/2934/fennel,13,3,9
8884,/42199/futbolist-vs-oxygen-esports-champions-tour-emea-last-chance-qualifier-ubqf,Split,51923,41:16,FUT Esports,/team/1184/fut-esports,13,6,7,Oxygen Esports,/team/921/oxygen-esports,6,0,6
8885,/42199/futbolist-vs-oxygen-esports-champions-tour-emea-last-chance-qualifier-ubqf,Ascent,51924,42:37,FUT Esports,/team/1184/fut-esports,13,7,6,Oxygen Esports,/team/921/oxygen-esports,10,6,4
8886,/42198/g2-esports-vs-anubis-gaming-champions-tour-emea-last-chance-qualifier-ubqf,Bind,51920,35:55,G2 Esports,/team/257/g2-esports,13,11,2,Anubis Gaming,/team/1466/anubis-gaming,4,3,1
8887,/42198/g2-esports-vs-anubis-gaming-champions-tour-emea-last-chance-qualifier-ubqf,Breeze,51921,53:41,G2 Esports,/team/257/g2-esports,13,6,7,Anubis Gaming,/team/1466/anubis-gaming,11,5,6
8888,/43128/cloud9-white-vs-shopify-rebellion-champions-tour-game-changers-series-iii-north-america-gf,Icebox,52962,50:38,Cloud9 White,/team/1267/cloud9-white,13,9,4,Shopify Rebellion GC,/team/4837/shopify-rebellion-gc,10,8,2
8889,/43128/cloud9-white-vs-shopify-rebellion-champions-tour-game-changers-series-iii-north-america-gf,Ascent,52963,43:44,Cloud9 White,/team/1267/cloud9-white,13,3,10,Shopify Rebellion GC,/team/4837/shopify-rebellion-gc,8,2,6
8890,/43128/cloud9-white-vs-shopify-rebellion-champions-tour-game-changers-series-iii-north-america-gf,Haven,52964,50:08,Cloud9 White,/team/1267/cloud9-white,11,3,8,Shopify Rebellion GC,/team/4837/shopify-rebellion-gc,13,4,9
8891,/43128/cloud9-white-vs-shopify-rebellion-champions-tour-game-changers-series-iii-north-america-gf,Bind,52965,39:47,Cloud9 White,/team/1267/cloud9-white,13,5,8,Shopify Rebellion GC,/team/4837/shopify-rebellion-gc,6,4,2
8892,/42912/rix-gg-lightning-vs-tenstar-nova-champions-tour-game-changers-series-i-emea-gf,Ascent,52782,30:18,Rix.GG Lightning,/team/4415/rix-gg-lightning,3,1,2,TENSTAR Nova,/team/6024/tenstar-nova,13,10,3
8893,/42912/rix-gg-lightning-vs-tenstar-nova-champions-tour-game-changers-series-i-emea-gf,Bind,52783,1:10:12,Rix.GG Lightning,/team/4415/rix-gg-lightning,18,6,6,TENSTAR Nova,/team/6024/tenstar-nova,16,6,6
8894,/42912/rix-gg-lightning-vs-tenstar-nova-champions-tour-game-changers-series-i-emea-gf,Breeze,52784,47:34,Rix.GG Lightning,/team/4415/rix-gg-lightning,11,8,3,TENSTAR Nova,/team/6024/tenstar-nova,13,9,4
8895,/42912/rix-gg-lightning-vs-tenstar-nova-champions-tour-game-changers-series-i-emea-gf,Haven,52785,28:25,Rix.GG Lightning,/team/4415/rix-gg-lightning,2,1,1,TENSTAR Nova,/team/6024/tenstar-nova,13,11,2
8896,/43134/shopify-rebellion-vs-dignitas-champions-tour-game-changers-series-iii-north-america-lbf,Bind,52982,1:07:20,Shopify Rebellion GC,/team/4837/shopify-rebellion-gc,16,8,4,Dignitas,/team/7/dignitas,14,8,4
8897,/43134/shopify-rebellion-vs-dignitas-champions-tour-game-changers-series-iii-north-america-lbf,Haven,52983,58:31,Shopify Rebellion GC,/team/4837/shopify-rebellion-gc,15,6,6,Dignitas,/team/7/dignitas,13,6,6
8898,/43127/cloud9-white-vs-shopify-rebellion-champions-tour-game-changers-series-iii-north-america-ubf,Haven,52959,45:45,Cloud9 White,/team/1267/cloud9-white,13,3,10,Shopify Rebellion GC,/team/4837/shopify-rebellion-gc,7,2,5
8899,/43127/cloud9-white-vs-shopify-rebellion-champions-tour-game-changers-series-iii-north-america-ubf,Bind,52960,37:12,Cloud9 White,/team/1267/cloud9-white,13,3,10,Shopify Rebellion GC,/team/4837/shopify-rebellion-gc,3,2,1
8900,/42911/tenstar-nova-vs-the-originals-champions-tour-game-changers-series-i-emea-sf,Bind,52779,38:35,TENSTAR Nova,/team/6024/tenstar-nova,13,5,8,THE ORIGINALS,/team/6353/the-originals,7,4,3
8901,/42911/tenstar-nova-vs-the-originals-champions-tour-game-changers-series-i-emea-sf,Split,52780,47:37,TENSTAR Nova,/team/6024/tenstar-nova,13,10,3,THE ORIGINALS,/team/6353/the-originals,6,4,2
8902,/42910/rix-gg-lightning-vs-oxxgen-esports-champions-tour-game-changers-series-i-emea-sf,Icebox,52776,38:21,Rix.GG Lightning,/team/4415/rix-gg-lightning,7,3,4,Oxxgen Esports,/team/5467/oxxgen-esports,13,8,5
8903,/42910/rix-gg-lightning-vs-oxxgen-esports-champions-tour-game-changers-series-i-emea-sf,Ascent,52777,35:47,Rix.GG Lightning,/team/4415/rix-gg-lightning,13,7,6,Oxxgen Esports,/team/5467/oxxgen-esports,5,0,5
8904,/42910/rix-gg-lightning-vs-oxxgen-esports-champions-tour-game-changers-series-i-emea-sf,Breeze,52778,37:23,Rix.GG Lightning,/team/4415/rix-gg-lightning,13,3,10,Oxxgen Esports,/team/5467/oxxgen-esports,6,2,4
8905,/43133/xset-female-vs-dignitas-champions-tour-game-changers-series-iii-north-america-lr3,Ascent,52979,38:00,XSET,/team/6314/xset,3,0,3,Dignitas,/team/7/dignitas,13,9,4
8906,/43133/xset-female-vs-dignitas-champions-tour-game-changers-series-iii-north-america-lr3,Haven,52980,54:01,XSET,/team/6314/xset,12,5,7,Dignitas,/team/7/dignitas,14,5,7
8907,/43131/gen-g-black-vs-xset-female-champions-tour-game-changers-series-iii-north-america-lr2,Haven,52973,45:27,Gen.G Black,/team/4475/gen-g-black,8,4,4,XSET,/team/6314/xset,13,8,5
8908,/43131/gen-g-black-vs-xset-female-champions-tour-game-changers-series-iii-north-america-lr2,Ascent,52974,1:12:16,Gen.G Black,/team/4475/gen-g-black,15,5,7,XSET,/team/6314/xset,17,5,7
8909,/43132/dignitas-vs-clg-red-champions-tour-game-changers-series-iii-north-america-lr2,Haven,52976,46:52,Dignitas,/team/7/dignitas,13,6,7,CLG Red,/team/3545/clg-red,8,5,3
8910,/43132/dignitas-vs-clg-red-champions-tour-game-changers-series-iii-north-america-lr2,Breeze,52977,37:03,Dignitas,/team/7/dignitas,5,3,2,CLG Red,/team/3545/clg-red,13,4,9
8911,/43132/dignitas-vs-clg-red-champions-tour-game-changers-series-iii-north-america-lr2,Bind,52978,50:14,Dignitas,/team/7/dignitas,13,5,8,CLG Red,/team/3545/clg-red,10,4,6
8912,/43129/xset-female-vs-tsm-female-champions-tour-game-changers-series-iii-north-america-lr1,Bind,52967,52:29,XSET,/team/6314/xset,13,10,3,TSM X,/team/3548/tsm-x,11,9,2
8913,/43129/xset-female-vs-tsm-female-champions-tour-game-changers-series-iii-north-america-lr1,Breeze,52968,41:17,XSET,/team/6314/xset,13,6,7,TSM X,/team/3548/tsm-x,6,5,1
8914,/43130/polaris-vs-clg-red-champions-tour-game-changers-series-iii-north-america-lr1,Icebox,52970,51:09,Polaris,/team/6273/polaris,10,8,2,CLG Red,/team/3545/clg-red,13,9,4
8915,/43130/polaris-vs-clg-red-champions-tour-game-changers-series-iii-north-america-lr1,Split,52971,1:00:50,Polaris,/team/6273/polaris,13,5,7,CLG Red,/team/3545/clg-red,15,5,7
8916,/42906/smaracis-esports-female-vs-rix-gg-lightning-champions-tour-game-changers-series-i-emea-qf,Icebox,52764,37:48,SMARACIS eSports Female,/team/6295/smaracis-esports-female,13,10,3,Rix.GG Lightning,/team/4415/rix-gg-lightning,6,4,2
8917,/42906/smaracis-esports-female-vs-rix-gg-lightning-champions-tour-game-changers-series-i-emea-qf,Ascent,52765,41:24,SMARACIS eSports Female,/team/6295/smaracis-esports-female,8,3,5,Rix.GG Lightning,/team/4415/rix-gg-lightning,13,7,6
8918,/42906/smaracis-esports-female-vs-rix-gg-lightning-champions-tour-game-changers-series-i-emea-qf,Haven,52766,48:19,SMARACIS eSports Female,/team/6295/smaracis-esports-female,10,7,3,Rix.GG Lightning,/team/4415/rix-gg-lightning,13,8,5
8919,/42909/bbl-queens-vs-the-originals-champions-tour-game-changers-series-i-emea-qf,Split,52773,36:24,BBL Queens,/team/6368/bbl-queens,4,3,1,THE ORIGINALS,/team/6353/the-originals,13,4,9
8920,/42909/bbl-queens-vs-the-originals-champions-tour-game-changers-series-i-emea-qf,Ascent,52774,38:15,BBL Queens,/team/6368/bbl-queens,7,2,5,THE ORIGINALS,/team/6353/the-originals,13,7,6
8921,/43126/gen-g-black-vs-shopify-rebellion-champions-tour-game-changers-series-iii-north-america-ubsf,Haven,52956,50:30,Gen.G Black,/team/4475/gen-g-black,9,4,5,Shopify Rebellion GC,/team/4837/shopify-rebellion-gc,13,7,6
8922,/43126/gen-g-black-vs-shopify-rebellion-champions-tour-game-changers-series-iii-north-america-ubsf,Bind,52957,51:07,Gen.G Black,/team/4475/gen-g-black,8,2,6,Shopify Rebellion GC,/team/4837/shopify-rebellion-gc,13,6,7
8923,/43125/cloud9-white-vs-dignitas-champions-tour-game-changers-series-iii-north-america-ubsf,Haven,52953,37:48,Cloud9 White,/team/1267/cloud9-white,13,6,7,Dignitas,/team/7/dignitas,5,5,0
8924,/43125/cloud9-white-vs-dignitas-champions-tour-game-changers-series-iii-north-america-ubsf,Bind,52954,28:42,Cloud9 White,/team/1267/cloud9-white,13,11,2,Dignitas,/team/7/dignitas,1,0,1
8925,/43123/gen-g-black-vs-polaris-champions-tour-game-changers-series-iii-north-america-ubqf,Icebox,52947,55:21,Gen.G Black,/team/4475/gen-g-black,13,10,3,Polaris,/team/6273/polaris,11,9,2
8926,/43123/gen-g-black-vs-polaris-champions-tour-game-changers-series-iii-north-america-ubqf,Ascent,52948,38:44,Gen.G Black,/team/4475/gen-g-black,13,10,3,Polaris,/team/6273/polaris,4,2,2
8927,/43121/cloud9-white-vs-xset-female-champions-tour-game-changers-series-iii-north-america-ubqf,Bind,52941,45:56,Cloud9 White,/team/1267/cloud9-white,13,7,6,XSET,/team/6314/xset,6,6,0
8928,/43121/cloud9-white-vs-xset-female-champions-tour-game-changers-series-iii-north-america-ubqf,Haven,52942,55:09,Cloud9 White,/team/1267/cloud9-white,14,5,7,XSET,/team/6314/xset,12,5,7
8929,/43122/tsm-female-vs-dignitas-champions-tour-game-changers-series-iii-north-america-ubqf,Ascent,52944,43:39,TSM X,/team/3548/tsm-x,6,3,3,Dignitas,/team/7/dignitas,13,4,9
8930,/43122/tsm-female-vs-dignitas-champions-tour-game-changers-series-iii-north-america-ubqf,Breeze,52945,51:48,TSM X,/team/3548/tsm-x,12,7,5,Dignitas,/team/7/dignitas,14,7,5
8931,/43124/shopify-rebellion-vs-clg-red-champions-tour-game-changers-series-iii-north-america-ubqf,Bind,52950,45:40,Shopify Rebellion GC,/team/4837/shopify-rebellion-gc,13,10,3,CLG Red,/team/3545/clg-red,7,5,2
8932,/43124/shopify-rebellion-vs-clg-red-champions-tour-game-changers-series-iii-north-america-ubqf,Split,52951,39:20,Shopify Rebellion GC,/team/4837/shopify-rebellion-gc,6,4,2,CLG Red,/team/3545/clg-red,13,10,3
8933,/43124/shopify-rebellion-vs-clg-red-champions-tour-game-changers-series-iii-north-america-ubqf,Icebox,52952,39:38,Shopify Rebellion GC,/team/4837/shopify-rebellion-gc,13,10,3,CLG Red,/team/3545/clg-red,6,4,2
8934,/42899/guild-x-vs-rix-gg-lightning-champions-tour-game-changers-series-i-emea-ro16,Haven,52743,42:36,Guild X,/team/6263/guild-x,10,5,5,Rix.GG Lightning,/team/4415/rix-gg-lightning,13,6,7
8935,/42899/guild-x-vs-rix-gg-lightning-champions-tour-game-changers-series-i-emea-ro16,Ascent,52744,33:44,Guild X,/team/6263/guild-x,7,3,4,Rix.GG Lightning,/team/4415/rix-gg-lightning,13,8,5
8936,/42904/futbolist-female-vs-bbl-queens-champions-tour-game-changers-series-i-emea-ro16,Ascent,52758,33:56,FUT Female,/team/6210/fut-female,6,0,6,BBL Queens,/team/6368/bbl-queens,13,6,7
8937,/42904/futbolist-female-vs-bbl-queens-champions-tour-game-changers-series-i-emea-ro16,Haven,52759,46:30,FUT Female,/team/6210/fut-female,10,4,6,BBL Queens,/team/6368/bbl-queens,13,5,8
8938,/42905/the-originals-vs-fire-flux-esports-female-champions-tour-game-changers-series-i-emea-ro16,Icebox,52761,30:56,THE ORIGINALS,/team/6353/the-originals,13,4,9,Fire Flux Fierce,/team/6362/fire-flux-fierce,3,3,0
8939,/42905/the-originals-vs-fire-flux-esports-female-champions-tour-game-changers-series-i-emea-ro16,Bind,52762,31:25,THE ORIGINALS,/team/6353/the-originals,13,8,5,Fire Flux Fierce,/team/6362/fire-flux-fierce,4,0,4
8940,/42876/istanbul-wildcats-female-vs-team-singularity-female-champions-tour-game-changers-series-i-emea-g,Bind,52674,42:11,İstanbul Wildcats Female,/team/6349/stanbul-wildcats-female,7,6,1,Team Singularity Female,/team/6350/team-singularity-female,13,11,2
8941,/42876/istanbul-wildcats-female-vs-team-singularity-female-champions-tour-game-changers-series-i-emea-g,Ascent,52675,37:09,İstanbul Wildcats Female,/team/6349/stanbul-wildcats-female,4,2,2,Team Singularity Female,/team/6350/team-singularity-female,13,3,10
8942,/42879/supermassive-blaze-female-vs-team-finest-female-champions-tour-game-changers-series-i-emea-group,Ascent,52683,40:58,Papara SuperMassive Female,/team/6079/papara-supermassive-female,13,8,5,Finest Female,/team/6184/finest-female,6,2,4
8943,/42879/supermassive-blaze-female-vs-team-finest-female-champions-tour-game-changers-series-i-emea-group,Icebox,52684,22:40,Papara SuperMassive Female,/team/6079/papara-supermassive-female,13,11,2,Finest Female,/team/6184/finest-female,1,0,1
8944,/42872/futbolist-female-vs-galakticos-sirens-champions-tour-game-changers-series-i-emea-group-c,Haven,52662,30:14,FUT Female,/team/6210/fut-female,13,10,3,Galakticos Sirens,/team/6348/galakticos-sirens,3,1,2
8945,/42872/futbolist-female-vs-galakticos-sirens-champions-tour-game-changers-series-i-emea-group-c,Ascent,52663,32:50,FUT Female,/team/6210/fut-female,13,4,9,Galakticos Sirens,/team/6348/galakticos-sirens,4,3,1
8946,/42921/bbl-queens-vs-instalocked-champions-tour-game-changers-series-i-emea-group-l,Bind,52808,39:03,BBL Queens,/team/6368/bbl-queens,13,5,8,instalocked,/team/6370/instalocked,5,4,1
8947,/42921/bbl-queens-vs-instalocked-champions-tour-game-changers-series-i-emea-group-l,Ascent,52809,33:12,BBL Queens,/team/6368/bbl-queens,13,8,5,instalocked,/team/6370/instalocked,5,1,4
8948,/42359/complexity-gx3-vs-clg-red-champions-tour-game-changers-series-iii-north-america-lr2,Split,52175,41:36,Complexity GX3,/team/6200/complexity-gx3,9,3,6,CLG Red,/team/3545/clg-red,13,4,9
8949,/42359/complexity-gx3-vs-clg-red-champions-tour-game-changers-series-iii-north-america-lr2,Breeze,52176,44:15,Complexity GX3,/team/6200/complexity-gx3,11,5,6,CLG Red,/team/3545/clg-red,13,6,7
8950,/42360/tsm-female-vs-22-champions-tour-game-changers-series-iii-north-america-lr2,Ascent,52178,26:02,TSM X,/team/3548/tsm-x,13,2,11,+22,/team/6265/22,1,1,0
8951,/42362/polaris-vs-24haven-champions-tour-game-changers-series-iii-north-america-lr2,Breeze,52184,45:07,Polaris,/team/6273/polaris,9,4,5,24Haven,/team/4924/24haven,13,5,8
8952,/42362/polaris-vs-24haven-champions-tour-game-changers-series-iii-north-america-lr2,Icebox,52185,32:49,Polaris,/team/6273/polaris,13,9,4,24Haven,/team/4924/24haven,4,1,3
8953,/42362/polaris-vs-24haven-champions-tour-game-changers-series-iii-north-america-lr2,Ascent,52186,40:15,Polaris,/team/6273/polaris,13,5,8,24Haven,/team/4924/24haven,8,4,4
8954,/42351/cloud9-white-vs-polaris-champions-tour-game-changers-series-iii-north-america-ubqf,Icebox,52151,44:59,Cloud9 White,/team/1267/cloud9-white,13,4,9,Polaris,/team/6273/polaris,6,3,3
8955,/42351/cloud9-white-vs-polaris-champions-tour-game-changers-series-iii-north-america-ubqf,Bind,52152,41:13,Cloud9 White,/team/1267/cloud9-white,13,5,8,Polaris,/team/6273/polaris,5,4,1
8956,/42354/gen-g-black-vs-complexity-gx3-champions-tour-game-changers-series-iii-north-america-ubqf,Haven,52160,43:53,Gen.G Black,/team/4475/gen-g-black,13,6,7,Complexity GX3,/team/6200/complexity-gx3,10,5,5
8957,/42354/gen-g-black-vs-complexity-gx3-champions-tour-game-changers-series-iii-north-america-ubqf,Ascent,52161,50:42,Gen.G Black,/team/4475/gen-g-black,13,7,6,Complexity GX3,/team/6200/complexity-gx3,10,5,5
8958,/42353/tsm-female-vs-dignitas-champions-tour-game-changers-series-iii-north-america-ubqf,Bind,52157,31:07,TSM X,/team/3548/tsm-x,13,5,8,Dignitas,/team/7/dignitas,5,4,1
8959,/42353/tsm-female-vs-dignitas-champions-tour-game-changers-series-iii-north-america-ubqf,Breeze,52158,29:18,TSM X,/team/3548/tsm-x,3,3,0,Dignitas,/team/7/dignitas,13,4,9
8960,/42353/tsm-female-vs-dignitas-champions-tour-game-changers-series-iii-north-america-ubqf,Split,52159,29:12,TSM X,/team/3548/tsm-x,2,1,1,Dignitas,/team/7/dignitas,13,2,11
8961,/42357/nothing2lose-vs-versionx-champions-tour-game-changers-series-iii-north-america-lr1,Bind,52169,38:06,NOTHING2LOSE,/team/4550/nothing2lose,13,7,6,VersionX,/team/6294/versionx,7,6,1
