,Match_URL,Tournament,Team_1,Score_1,Team_2,Score_2
1219,/184461/zeta-division-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w2,Champions Tour 2023: Pacific League,ZETA DIVISION,2,Rex Regum Qeon,1
1220,/186047/fusion-vs-six-karma-challengers-league-latam-north-ace-split-1-gf,Challengers League LATAM North ACE: Split 1,FUSION,2,Six Karma,3
1221,/185981/m80-vs-g2-esports-challengers-league-north-america-gf,Challengers League: North America,M80,3,G2 Esports,1
1222,/173223/team-heretics-vs-karmine-corp-champions-tour-2023-emea-league-w1,Champions Tour 2023: EMEA League,Team Heretics,2,Karmine Corp,0
1223,/173222/fnatic-vs-bbl-esports-champions-tour-2023-emea-league-w1,Champions Tour 2023: EMEA League,FNATIC,2,BBL Esports,1
1224,/185896/aster-army-vs-lethal-esports-challengers-league-south-asia-split-1-w3,Challengers League South Asia: Split 1,Aster Army,2,Lethal Esports,0
1225,/188351/attack-all-around-vs-capybara-challengers-league-thailand-split-2-w1,Challengers League Thailand: Split 2,Attack All Around,2,Capybara,0
1226,/188023/x10-esports-vs-bikini-bottom-pratahouse-challengers-league-malaysia-singapore-split-2-d3,Challengers League Malaysia/Singapore: Split 2,X10 Esports,2,Bikini Bottom Pratahouse,0
1227,/188127/utt-esports-vs-ghetto-artist-challengers-league-taiwan-hong-kong-split-2-r1,Challengers League Taiwan/Hong Kong: Split 2,UTT Esports,2,Ghetto Artist,0
1228,/188022/bleed-vs-kizuna-esports-challengers-league-malaysia-singapore-split-2-d3,Challengers League Malaysia/Singapore: Split 2,BLEED,2,Kizuna Esports,0
1229,/189026/mvp-esports-vs-zol-esports-challengers-league-philippines-split-2-regular-season-w1,Challengers League Philippines: Split 2,MVP Esports,1,ZOL Esports,2
1230,/188126/s2-esports-vs-roa-esports-challengers-league-taiwan-hong-kong-split-2-r1,Challengers League Taiwan/Hong Kong: Split 2,S2 Esports,0,ROA Esports,2
1231,/188350/xerxia-esports-vs-team-nkt-challengers-league-thailand-split-2-w1,Challengers League Thailand: Split 2,XERXIA Esports,2,Team NKT,1
1232,/188318/alter-ego-vs-boom-esports-challengers-league-indonesia-split-2-r3,Challengers League Indonesia: Split 2,Alter Ego,2,BOOM Esports,1
1233,/189509/igzist-vs-focus-e-sports-challengers-league-japan-split-2-lf,Challengers League Japan: Split 2,IGZIST,2,Focus e-Sports,0
1234,/189025/rambutan-ni-tatay-vs-action-ph-challengers-league-philippines-split-2-regular-season-w1,Challengers League Philippines: Split 2,Rambutan ni Tatay,0,Action PH,2
1235,/188317/dominatus-vs-bigetron-arctic-challengers-league-indonesia-split-2-r3,Challengers League Indonesia: Split 2,Dominatus,0,Bigetron Arctic,2
1236,/189508/next-esports-vs-sengoku-gaming-challengers-league-japan-split-2-lf,Challengers League Japan: Split 2,Next Esports,0,Sengoku Gaming,2
1237,/189507/crest-gaming-zst-vs-fav-gaming-challengers-league-japan-split-2-lf,Challengers League Japan: Split 2,Crest Gaming Zst,2,FAV gaming,0
1238,/185987/the-guard-vs-g2-esports-challengers-league-north-america-lbf,Challengers League: North America,The Guard,1,G2 Esports,2
1239,/186043/9z-team-vs-infinity-challengers-league-latam-south-fire-split-1-gf,Challengers League LATAM South FiRe: Split 1,9z Team,3,INFINITY,0
1240,/185986/oxygen-esports-vs-g2-esports-challengers-league-north-america-lr3,Challengers League: North America,Oxygen Esports,1,G2 Esports,2
1241,/173221/koi-vs-team-vitality-champions-tour-2023-emea-league-w1,Champions Tour 2023: EMEA League,KOI,0,Team Vitality,2
1242,/173220/team-liquid-vs-fut-esports-champions-tour-2023-emea-league-w1,Champions Tour 2023: EMEA League,Team Liquid,2,FUT Esports,1
1243,/185895/mlt-esports-vs-gods-reign-challengers-league-south-asia-split-1-w3,Challengers League South Asia: Split 1,MLT Esports,0,Gods Reign,2
1244,/188021/todak-vs-teo-teo-teo-challengers-league-malaysia-singapore-split-2-d2,Challengers League Malaysia/Singapore: Split 2,Todak,0,Teo Teo Teo,2
1245,/188349/team-nkt-vs-full-sense-challengers-league-thailand-split-2-w1,Challengers League Thailand: Split 2,Team NKT,0,FULL SENSE,2
1246,/188125/ghost-commandos-vs-oblivion-force-challengers-league-taiwan-hong-kong-split-2-r1,Challengers League Taiwan/Hong Kong: Split 2,Ghost CommandoS,0,Oblivion Force,2
1247,/188020/louvre-vs-bikini-bottom-pratahouse-challengers-league-malaysia-singapore-split-2-d2,Challengers League Malaysia/Singapore: Split 2,Louvre,0,Bikini Bottom Pratahouse,2
1248,/189024/mvp-esports-vs-action-ph-challengers-league-philippines-split-2-regular-season-w1,Challengers League Philippines: Split 2,MVP Esports,0,Action PH,2
1249,/188124/one-team-esports-vs-anti-eco-eco-club-challengers-league-taiwan-hong-kong-split-2-r1,Challengers League Taiwan/Hong Kong: Split 2,ONE Team Esports,2,Anti Eco Eco Club,0
1250,/188348/attack-all-around-vs-xerxia-esports-challengers-league-thailand-split-2-w1,Challengers League Thailand: Split 2,Attack All Around,2,XERXIA Esports,0
1251,/189380/igzist-vs-northeption-challengers-league-japan-split-2-uf,Challengers League Japan: Split 2,IGZIST,0,NORTHEPTION,2
1252,/188316/bigetron-arctic-vs-arf-team-challengers-league-indonesia-split-2-r2,Challengers League Indonesia: Split 2,Bigetron Arctic,2,ARF TEAM,0
1253,/189023/gamelab-alpha-vs-rambutan-ni-tatay-challengers-league-philippines-split-2-regular-season-w1,Challengers League Philippines: Split 2,GameLab Alpha,2,Rambutan ni Tatay,1
1254,/188315/dominatus-vs-dewa-united-esports-challengers-league-indonesia-split-2-r2,Challengers League Indonesia: Split 2,Dominatus,2,Dewa United Esports,0
1255,/189379/jadeite-vs-next-esports-challengers-league-japan-split-2-uf,Challengers League Japan: Split 2,Jadeite,2,Next Esports,0
1256,/189378/scarz-vs-crest-gaming-zst-challengers-league-japan-split-2-uf,Challengers League Japan: Split 2,SCARZ,2,Crest Gaming Zst,1
1257,/185985/moist-moguls-vs-g2-esports-challengers-league-north-america-lr2,Challengers League: North America,Moist Moguls,0,G2 Esports,2
1258,/189382/murash-gaming-vs-focus-e-sports-challengers-league-japan-split-2-lr1,Challengers League Japan: Split 2,Murash Gaming,0,Focus e-Sports,2
1259,/185984/oxygen-esports-vs-tsm-challengers-league-north-america-lr2,Challengers League: North America,Oxygen Esports,2,TSM,1
1260,/173219/karmine-corp-vs-bbl-esports-champions-tour-2023-emea-league-w1,Champions Tour 2023: EMEA League,Karmine Corp,2,BBL Esports,0
1261,/185980/m80-vs-the-guard-challengers-league-north-america-ubf,Challengers League: North America,M80,2,The Guard,1
1262,/173218/natus-vincere-vs-giants-gaming-champions-tour-2023-emea-league-w1,Champions Tour 2023: EMEA League,Natus Vincere,2,Giants Gaming,1
1263,/188019/enigma-gaming-vs-kizuna-esports-challengers-league-malaysia-singapore-split-2-d1,Challengers League Malaysia/Singapore: Split 2,Enigma Gaming,2,Kizuna Esports,1
1264,/185894/medal-esports-vs-orangutan-challengers-league-south-asia-split-1-w3,Challengers League South Asia: Split 1,Medal Esports,1,Orangutan,2
1265,/188347/crit-esports-vs-capybara-challengers-league-thailand-split-2-w1,Challengers League Thailand: Split 2,CRIT Esports,2,Capybara,0
1266,/188018/bleed-vs-x10-esports-challengers-league-malaysia-singapore-split-2-d1,Challengers League Malaysia/Singapore: Split 2,BLEED,2,X10 Esports,0
1267,/189022/stream-raiders-nacague-vs-oasis-gaming-challengers-league-philippines-split-2-regular-season-w1,Challengers League Philippines: Split 2,Stream Raiders Nacague,0,Oasis Gaming,2
1268,/188314/le-crapaud-vs-hike-digital-esports-challengers-league-indonesia-split-2-r2,Challengers League Indonesia: Split 2,Le Crapaud,2,Hike Digital Esports,1
1269,/188346/made-in-thailand-vs-sharper-esport-challengers-league-thailand-split-2-w1,Challengers League Thailand: Split 2,Made in Thailand,2,Sharper Esport,0
1270,/189139/sengoku-gaming-vs-system-e-sports-challengers-league-japan-split-2-lr1,Challengers League Japan: Split 2,Sengoku Gaming,2,SYSTEM e-Sports,0
1271,/189021/zol-esports-vs-naos-challengers-league-philippines-split-2-regular-season-w1,Challengers League Philippines: Split 2,ZOL Esports,1,NAOS,2
1272,/188313/dewa-united-esports-vs-alter-ego-challengers-league-indonesia-split-2-r2,Challengers League Indonesia: Split 2,Dewa United Esports,0,Alter Ego,2
1273,/189138/fav-gaming-vs-blue-bees-esp-challengers-league-japan-split-2-lr1,Challengers League Japan: Split 2,FAV gaming,2,BLUE BEES.ESP,0
1274,/188312/arf-team-vs-dominatus-challengers-league-indonesia-split-2-r1,Challengers League Indonesia: Split 2,ARF TEAM,1,Dominatus,2
1275,/187109/northeption-vs-focus-e-sports-challengers-league-japan-split-2-usf,Challengers League Japan: Split 2,NORTHEPTION,2,Focus e-Sports,0
1276,/187108/igzist-vs-murash-gaming-challengers-league-japan-split-2-usf,Challengers League Japan: Split 2,IGZIST,2,Murash Gaming,0
1277,/185983/faze-clan-vs-g2-esports-challengers-league-north-america-lr1,Challengers League: North America,FaZe Clan,0,G2 Esports,2
1278,/185982/disguised-vs-tsm-challengers-league-north-america-lr1,Challengers League: North America,Disguised,0,TSM,2
1279,/173217/team-liquid-vs-team-vitality-champions-tour-2023-emea-league-w1,Champions Tour 2023: EMEA League,Team Liquid,1,Team Vitality,2
1280,/173216/team-heretics-vs-fut-esports-champions-tour-2023-emea-league-w1,Champions Tour 2023: EMEA League,Team Heretics,0,FUT Esports,2
1281,/188311/arf-team-vs-dewa-united-esports-challengers-league-indonesia-split-2-r1,Challengers League Indonesia: Split 2,ARF TEAM,2,Dewa United Esports,0
1282,/187107/next-esports-vs-system-e-sports-challengers-league-japan-split-2-usf,Challengers League Japan: Split 2,Next Esports,2,SYSTEM e-Sports,0
1283,/188310/bigetron-arctic-vs-le-crapaud-challengers-league-indonesia-split-2-r1,Challengers League Indonesia: Split 2,Bigetron Arctic,2,Le Crapaud,1
1284,/187106/sengoku-gaming-vs-jadeite-challengers-league-japan-split-2-usf,Challengers League Japan: Split 2,Sengoku Gaming,0,Jadeite,2
1285,/187105/blue-bees-esp-vs-crest-gaming-zst-challengers-league-japan-split-2-usf,Challengers League Japan: Split 2,BLUE BEES.ESP,0,Crest Gaming Zst,2
1286,/188309/hike-digital-esports-vs-boom-esports-challengers-league-indonesia-split-2-r1,Challengers League Indonesia: Split 2,Hike Digital Esports,0,BOOM Esports,2
1287,/187104/scarz-vs-fav-gaming-challengers-league-japan-split-2-usf,Challengers League Japan: Split 2,SCARZ,2,FAV gaming,1
1288,/173214/fnatic-vs-giants-gaming-champions-tour-2023-emea-league-w1,Champions Tour 2023: EMEA League,FNATIC,2,Giants Gaming,0
1289,/173215/koi-vs-natus-vincere-champions-tour-2023-emea-league-w1,Champions Tour 2023: EMEA League,KOI,2,Natus Vincere,0
1290,/185893/velocity-gaming-vs-true-rippers-challengers-league-south-asia-split-1-w2,Challengers League South Asia: Split 1,Velocity Gaming,2,True Rippers,0
1291,/184460/rex-regum-qeon-vs-gen-g-champions-tour-2023-pacific-league-w1,Champions Tour 2023: Pacific League,Rex Regum Qeon,0,Gen.G,2
1292,/186046/six-karma-vs-e-xolos-lazer-challengers-league-latam-north-ace-split-1-lbf,Challengers League LATAM North ACE: Split 1,Six Karma,3,E-Xolos LAZER,1
1293,/185892/orangutan-vs-aster-army-challengers-league-south-asia-split-1-w2,Challengers League South Asia: Split 1,Orangutan,2,Aster Army,1
1294,/184459/team-secret-vs-talon-esports-champions-tour-2023-pacific-league-w1,Champions Tour 2023: Pacific League,Team Secret,2,Talon Esports,1
1295,/184458/paper-rex-vs-detonation-focusme-champions-tour-2023-pacific-league-w1,Champions Tour 2023: Pacific League,Paper Rex,2,DetonatioN FocusMe,0
1296,/186045/skull-cracker-vs-e-xolos-lazer-challengers-league-latam-north-ace-split-1-lr1,Challengers League LATAM North ACE: Split 1,Skull Cracker,0,E-Xolos LAZER,2
1297,/186044/fusion-vs-six-karma-challengers-league-latam-north-ace-split-1-ubf,Challengers League LATAM North ACE: Split 1,FUSION,2,Six Karma,0
1298,/185891/gods-reign-vs-godlike-esports-challengers-league-south-asia-split-1-w2,Challengers League South Asia: Split 1,Gods Reign,2,GodLike Esports,0
1299,/184457/t1-vs-global-esports-champions-tour-2023-pacific-league-w1,Champions Tour 2023: Pacific League,T1,2,Global Esports,1
1300,/184456/zeta-division-vs-drx-champions-tour-2023-pacific-league-w1,Champions Tour 2023: Pacific League,ZETA DIVISION,0,DRX,2
1301,/185979/the-guard-vs-oxygen-esports-challengers-league-north-america-ubsf,Challengers League: North America,The Guard,2,Oxygen Esports,1
1302,/185978/m80-vs-moist-moguls-challengers-league-north-america-ubsf,Challengers League: North America,M80,2,Moist Moguls,1
1303,/186042/all-knights-vs-infinity-challengers-league-latam-south-fire-split-1-lbf,Challengers League LATAM South FiRe: Split 1,All Knights,1,INFINITY,3
1304,/185890/lethal-esports-vs-reckoning-esports-challengers-league-south-asia-split-1-w2,Challengers League South Asia: Split 1,Lethal Esports,0,Reckoning Esports,2
1305,/186750/boss-g-kdm-vs-zol-esports-challengers-league-philippines-split-2-open-qualifier-lr4,Challengers League Philippines: Split 2,Boss G KDM,0,ZOL Esports,2
1306,/184987/op-gg-sports-vs-never-give-up-world-cyber-games-challengers-league-korea-split-2-lf,World Cyber Games Challengers League Korea: Split 2,OP.GG SPORTS,0,Never Give Up,2
1307,/186751/vipers-clan-vs-stream-raiders-nacague-challengers-league-philippines-split-2-open-qualifier-lr4,Challengers League Philippines: Split 2,Vipers Clan,0,Stream Raiders Nacague,2
1308,/184986/world-game-star-vs-never-give-up-world-cyber-games-challengers-league-korea-split-2-lr1,World Cyber Games Challengers League Korea: Split 2,World Game Star,1,Never Give Up,2
1309,/184985/op-gg-sports-vs-our-growth-story-world-cyber-games-challengers-league-korea-split-2-ur1,World Cyber Games Challengers League Korea: Split 2,OP.GG SPORTS,0,Team OGS,2
1310,/185977/g2-esports-vs-oxygen-esports-challengers-league-north-america-ubqf,Challengers League: North America,G2 Esports,1,Oxygen Esports,2
1311,/186040/infinity-vs-optix-challengers-league-latam-south-fire-split-1-lr1,Challengers League LATAM South FiRe: Split 1,INFINITY,2,Optix,0
1312,/185976/the-guard-vs-faze-clan-challengers-league-north-america-ubqf,Challengers League: North America,The Guard,2,FaZe Clan,0
1313,/186041/9z-team-vs-all-knights-challengers-league-latam-south-fire-split-1-ubf,Challengers League LATAM South FiRe: Split 1,9z Team,2,All Knights,0
1314,/185889/mlt-esports-vs-godlike-esports-challengers-league-south-asia-split-1-w2,Challengers League South Asia: Split 1,MLT Esports,2,GodLike Esports,0
1315,/186749/boss-g-kdm-vs-rambutan-ni-tatay-challengers-league-philippines-split-2-open-qualifier-ubsf,Challengers League Philippines: Split 2,Boss G KDM,0,Rambutan ni Tatay,2
1316,/186748/looking-for-sponsors-vs-vipers-clan-challengers-league-philippines-split-2-open-qualifier-ubsf,Challengers League Philippines: Split 2,Looking for Sponsors,2,Vipers Clan,0
1317,/185975/tsm-vs-moist-moguls-challengers-league-north-america-ubqf,Challengers League: North America,TSM,0,Moist Moguls,2
1318,/185974/m80-vs-disguised-challengers-league-north-america-ubqf,Challengers League: North America,M80,2,Disguised,0
1319,/185888/aster-army-vs-medal-esports-challengers-league-south-asia-split-1-w2,Challengers League South Asia: Split 1,Aster Army,1,Medal Esports,2
1320,/186363/thailand-attitude-vs-capybara-challengers-league-thailand-split-2-decider,Challengers League Thailand: Split 2,Thailand Attitude,0,Capybara,3
1321,/186361/crit-esports-vs-thailand-attitude-challengers-league-thailand-split-2-winners,Challengers League Thailand: Split 2,CRIT Esports,3,Thailand Attitude,0
1322,/186289/hike-digital-esports-vs-arcane-challengers-league-indonesia-split-2-decider-b,Challengers League Indonesia: Split 2,Hike Digital Esports,2,Arcane,0
1323,/186362/gelida-esports-vs-capybara-challengers-league-thailand-split-2-elim,Challengers League Thailand: Split 2,Gelida Esports,0,Capybara,2
1324,/186284/le-crapaud-vs-90-kg-challengers-league-indonesia-split-2-decider-a,Challengers League Indonesia: Split 2,Le Crapaud,2,90 KG,1
1325,/185887/true-rippers-vs-mlt-esports-challengers-league-south-asia-split-1-w1,Challengers League South Asia: Split 1,True Rippers,2,MLT Esports,0
1326,/186360/thailand-attitude-vs-capybara-challengers-league-thailand-split-2-opening,Challengers League Thailand: Split 2,Thailand Attitude,2,Capybara,0
1327,/186287/dominatus-vs-hike-digital-esports-challengers-league-indonesia-split-2-winners-b,Challengers League Indonesia: Split 2,Dominatus,2,Hike Digital Esports,0
1328,/186359/gelida-esports-vs-crit-esports-challengers-league-thailand-split-2-opening,Challengers League Thailand: Split 2,Gelida Esports,0,CRIT Esports,2
1329,/186282/alter-ego-vs-le-crapaud-challengers-league-indonesia-split-2-winners-a,Challengers League Indonesia: Split 2,Alter Ego,2,Le Crapaud,0
1330,/186283/90-kg-vs-hero-zero-anubis-challengers-league-indonesia-split-2-elim-a,Challengers League Indonesia: Split 2,90 KG,2,Hero Zero ANUBIS,0
1331,/186288/arcane-vs-tiger-wong-esports-challengers-league-indonesia-split-2-elim-b,Challengers League Indonesia: Split 2,Arcane,2,Tiger Wong Esports,0
1332,/179506/reta-esports-vs-19esports-challengers-league-latam-north-ace-split-1-w3,Challengers League LATAM North ACE: Split 1,RETA Esports,2,19esports,0
1333,/179505/e-xolos-lazer-vs-six-karma-challengers-league-latam-north-ace-split-1-w3,Challengers League LATAM North ACE: Split 1,E-Xolos LAZER,2,Six Karma,1
1334,/184369/the-union-vs-keyd-stars-challengers-league-brazil-split-1-gf,Challengers League Brazil: Split 1,The Union,3,Keyd Stars,1
